game_id,season,week,home,away,neutral,fbs_both,total_pts,mkt_total,mkt_total_open,mkt_spread,proj_py_h,proj_ypa_h,proj_ry_h,proj_yrc_h,proj_py_a,proj_ypa_a,proj_ry_a,proj_yrc_a,tempo_h,tempo_a,exp_plays,proj_total_yards,off_ypa_h,def_ypa_h,off_ypc_h,def_ypc_h,off_ypa_a,def_ypa_a,off_ypc_a,def_ypc_a,prate_h,prate_a,pre_w_h,pre_w_a
401525847,2023,4,Kansas,BYU,False,True,65.0,54.5,55.5,-9.5,316.08550378213226,10.640086523158391,185.07218165996878,4.859084725737618,302.45226306064586,9.321811768256035,167.17445938958755,4.7292210146321985,69.52416897248405,66.06565391645167,67.79491144446786,970.7844078923345,9.95487208735746,7.39346403247413,4.545225828928784,4.293994492049946,8.666952075297974,7.347227811043817,4.22308606954317,4.099216071892177,0.4381898579571572,0.47858536235424276,0.4444444444444444,0.375
401540489,2023,4,William & Mary,Maine,False,False,31.0,35.5,,-17.5,195.41390798831708,7.797755413661588,201.13696978901353,4.9010362801232805,214.52404096059138,6.449728581529596,127.66005421239593,3.887450456370702,66.32778676467291,65.87213030195781,66.09995853331536,738.7349729503179,6.860947030146346,7.410058477795725,4.366909774212793,3.913241674172899,5.983204324253771,7.8126716627839246,3.8091669042909557,4.303437534961797,0.3791269649090775,0.5031915542060004,0.375,0.375
401532405,2023,4,Bowling Green,Ohio,False,True,45.0,45.0,45.5,13.0,274.82310822774565,8.179122065374509,125.6318313046589,3.676435987516904,221.30495922534848,7.572695292580743,187.03127149461085,4.8518209710964895,65.49281425421078,70.05267167680353,67.77274296550715,808.7911702523638,7.152889917542037,7.3707379336608225,4.175646221712319,4.656787192666475,7.062420018043566,7.860301029858201,3.9950312471538174,3.376020828581622,0.49578284384691,0.4312067998419234,0.4444444444444444,0.5
401520272,2023,4,UConn,Duke,False,True,48.0,45.0,46.25,22.0,166.88635413581406,5.760901648725508,151.58607421155853,4.1110106260741714,263.2417804665946,9.227564595720944,217.566402334116,5.830657080150493,64.89774123582413,66.78621934984712,65.84198029283561,799.2806111480832,6.2259387060347215,7.5907896767590515,4.109007651612681,3.99894573199101,8.356302751123156,6.360622930911496,5.590797913295685,3.836307884588111,0.4399744748938512,0.4332762072617118,0.375,0.4444444444444444
401532408,2023,4,Miami (OH),Delaware State,False,False,82.0,49.5,,-40.5,260.0776383745934,10.803414039837543,178.4836832583704,4.708382201563261,155.81722807861502,5.833675506329953,109.77894344975535,3.1124120275208136,59.46577128517546,64.49682521419774,61.9812982496866,704.1574931613342,7.9324019017533764,6.748004564612804,3.6277802723957193,3.8865379356667233,5.94266064874241,9.36203674057975,3.070690029520744,4.97659775788615,0.38840188015354227,0.43093576302756276,0.4444444444444444,0.2857142857142857
401520250,2023,4,Alabama,Ole Miss,False,True,34.0,55.5,55.0,-7.0,229.82781074670493,7.606661654328528,195.24325544553747,4.932932980495389,246.0681708858353,8.187336543347648,136.07534916472363,3.4242408024821747,68.27650002810645,71.31063069769172,69.79356536289909,807.2145862428014,8.74171185659752,5.348157820047982,5.35471154714688,2.620154753116279,10.523312285468066,5.981521145922669,5.011170279648098,3.5324086482610593,0.4329054929237781,0.4306231900210485,0.4444444444444444,0.4444444444444444
401540048,2023,4,Bucknell,Pennsylvania,False,False,58.0,35.5,,12.0,242.65786986814672,7.767247596953395,156.1504787378795,4.308347404457183,185.81310664980802,5.1359661515832284,142.89559179064344,4.56446926407082,65.9267219845689,69.04302254361019,67.48487226408955,727.5170470464777,6.470749228600543,7.880803061872235,3.7398447682484592,4.872241231166564,4.479873063410908,8.251380427480516,3.5922231669099878,4.417320842315214,0.46293583638361246,0.536102412269845,0.2857142857142857,0.16666666666666666
401540573,2023,4,Stony Brook,Richmond,False,False,39.0,34.5,,13.0,252.8614251454227,7.84643677066716,151.2393659185361,4.438891677781766,256.55378621904487,7.7694142435039355,131.30250557083073,3.945778444841171,66.41223922073169,66.18316022738834,66.29769972406001,791.9570828538343,6.050051495658766,8.420661119763292,3.8187343763695507,4.2256842802913575,6.342436354962945,8.915125036283978,3.5804486964620477,4.4571464220006325,0.48608435322534116,0.498071498618493,0.375,0.375
401525506,2023,4,Louisville,Boston College,False,True,84.0,53.5,54.75,-14.0,228.87925187181358,8.084065776638813,209.02210673468022,5.203598215550454,240.79055339209995,7.516989779661113,127.74115636806488,3.5047205659101346,68.38944211491305,68.57287227033233,68.48115719262269,806.4330683666585,8.33454497195133,7.209394117031399,4.964047330099555,2.9277280960116405,7.167360061860246,6.667483884136628,4.590124461621777,4.019477921379048,0.41343334028584133,0.46776141505508023,0.4444444444444444,0.4444444444444444
401520263,2023,4,Nebraska,Louisiana Tech,False,True,42.0,45.0,48.0,-20.5,198.68914197851137,7.32963094231456,268.8073207750263,6.635840743079996,219.60080950694532,6.792523244698745,108.35916656446817,3.070858301567045,66.21590669912223,69.01622180974769,67.61606425443496,795.4564388249512,7.1293188402924255,6.493191109310747,4.66225653931529,3.0281670251486004,7.190961745328799,7.067211691991659,3.8884968938492332,5.457598628110462,0.40090561451618734,0.4781376198774746,0.375,0.4444444444444444
401531873,2023,4,Old Dominion,East Texas A&M,False,False,19.0,,,,255.4341903169598,8.691859506174982,166.82623940499388,4.822265195137049,200.26057173935277,7.0299217223166,120.78728173838977,3.4028555425478637,63.5827373693523,64.38275135937555,63.982744364363924,743.3082831996962,7.309669152097493,7.7205967437082315,3.6617931411998574,3.3546288944312064,6.259125366902892,8.17389411912012,3.889563217903465,5.049624547421917,0.4593074249144746,0.44522762025786455,0.4444444444444444,0.2857142857142857
401524017,2023,4,Utah,UCLA,False,True,21.0,51.0,51.0,-3.0,189.97529541198244,7.130823572059484,175.98063183151828,4.2348800569683736,237.1545674295917,7.9510652938891235,165.14345258262594,4.304006555692038,68.70697432593158,67.6859642328722,68.1964692794019,768.2539472557183,7.5506854198460465,6.155902420791591,4.7193800398503045,2.877687305262157,8.878664044515128,6.491833086241284,5.7349697074141535,3.4407884214712627,0.3906569422745454,0.43736525878949206,0.4444444444444444,0.4444444444444444
401524015,2023,4,Oregon,Colorado,False,True,48.0,70.0,71.5,-21.0,384.5816348169471,10.50727071900354,272.47097904056676,7.724253331044742,246.03538828577922,6.572392621975949,148.42331727615317,4.309428011411548,71.87089728597948,71.88152543339346,71.87621135968647,1051.5113194194464,9.486261079653445,5.640751780443336,6.080802624582764,4.370689315669647,8.009410277541559,7.613929992637966,3.780693746349359,4.870767582201687,0.5092293680871879,0.5208214968806655,0.4444444444444444,0.375
401526835,2023,4,Massachusetts,New Mexico,False,True,65.0,48.5,49.5,-3.5,239.83187260959807,8.851181853312951,161.01736069773656,4.415187126266896,224.798423077374,8.234482728168912,223.4081809257755,6.160373201170506,63.589582414548495,63.540429205894156,63.56500581022132,849.0558373104841,7.10225134442718,8.917320649237604,3.7006001711589827,5.516709833054902,6.347693814468602,8.566812396967949,4.281822760304964,4.57486997467031,0.4262727234763982,0.4294759474410351,0.4444444444444444,0.375
401520261,2023,4,Michigan State,Maryland,False,True,40.0,52.5,52.75,7.5,266.60956927834974,7.8796343270067934,119.39378093504767,3.469389452788049,297.324147182884,8.931541522012044,160.27720801116857,4.58465052485753,67.17900238553136,69.31851069782103,68.24875654167619,843.60470540745,8.098914957752916,7.242247683214194,3.7996854273121645,3.7734457190540174,8.477485946222998,6.687953659286011,4.6587556685958535,3.5011217680217706,0.49576393083495746,0.4877631841693124,0.375,0.4444444444444444
401525846,2023,4,Iowa State,Oklahoma State,False,True,61.0,36.0,36.75,-3.5,299.0357538982193,8.65510455991846,113.81652433397292,3.422483049575713,232.09711275976127,6.385111137153546,142.4989821498266,4.530101826634368,63.5683214019074,72.04319703774311,67.80575921982526,787.4483731417802,7.771641038882789,6.748017396215877,3.653493673120189,3.7530192249797465,6.504385871048706,7.655500978154446,4.628379699167236,3.5919869596564915,0.5095469606433085,0.5360862818161367,0.4444444444444444,0.4444444444444444
401539988,2023,4,Towson,Norfolk State,False,False,35.0,40.5,,-17.5,235.09283932574613,8.25150127046982,189.9259418965704,5.520386953659115,183.0419342710006,6.924720168324974,167.1741473138883,4.584853918370351,61.95556298018968,63.83519492195691,62.8953789510733,775.2348628072054,6.44760187381722,7.4420041869882265,3.9738625727950456,4.71728199684223,6.396263526669113,8.797287566682186,3.7267946977766755,5.326702992276248,0.4529890376264354,0.42027120027471077,0.375,0.2857142857142857
401540260,2023,4,Northern Arizona,Montana,False,False,42.0,52.5,,17.0,249.39377316937987,6.988490090526795,135.78491685641757,3.9279083261730317,242.75758856580134,7.939811078565506,181.16581657895867,4.565567545933989,69.80846918520609,70.70278743453386,70.25562830986998,809.1020951705575,6.444238686631529,8.931480032202169,3.653050029619615,4.632688177939096,6.110837958551788,7.454624397473845,3.7788835439588118,4.12294487493943,0.5079501934615192,0.4351926218172998,0.375,0.4444444444444444
401540045,2023,4,Wagner,Merrimack,False,False,57.0,35.0,,11.5,224.76594353782565,6.7384214765224,102.03641127883695,3.1108093650415833,185.40885128926288,7.6744870529436255,220.01598713854824,5.238805878568756,65.05164921110018,67.26129898251838,66.15647409680929,732.2271932444737,5.645603310849032,8.619638240518075,2.74765102080145,5.158923892652635,6.120323089391798,8.204683700144546,3.8938120990786245,4.341238347587172,0.504196683957484,0.36518148861700134,0.375,0.375
401540245,2023,4,Idaho,Sacramento State,False,False,63.0,57.5,,-2.5,281.92021346176557,9.375958079048688,176.5111987448604,4.673995588318817,202.79555322275633,7.360320666177063,215.29773184055293,5.344975931999059,65.78673368970563,69.87913900896898,67.8329363493373,876.5246972699352,8.09216831386094,7.064579129121329,4.012552480905107,4.8590143732997095,7.161837653499892,7.964614864568748,4.2179300705837885,4.466520972035798,0.4432716348334719,0.40618237535777,0.375,0.375
401520269,2023,4,Tennessee,UTSA,False,True,59.0,59.0,57.5,-24.0,293.82590574342333,9.313993262855007,177.6503998598152,4.353927999553246,224.2462613764921,6.5297704521596565,150.50867572302568,3.9600345774526127,72.44292240927362,72.25516746641014,72.34904493784188,846.2312427027563,8.450826845358499,5.705129222794016,5.202887681917575,3.2893131140177774,7.867675857560393,7.5761880639789965,4.6163163900840445,3.208770064357613,0.4360350107274754,0.47467296199027686,0.4444444444444444,0.4444444444444444
401540227,2023,4,Portland State,Cal Poly,False,False,80.0,65.5,,-10.5,211.88737630009615,8.277321690328753,159.3111166890345,3.9715935459314626,278.01781629536964,7.8268525834480895,124.45590151726772,4.122399114512328,65.75785775779974,65.66451583388678,65.71118679584326,773.6722108017681,6.370655615895874,9.22209839957157,3.121984523973908,5.243494578087964,5.8340672729743055,8.93140402437561,3.0146091843323495,4.877933276118488,0.38956141837247427,0.5405628090944642,0.375,0.2857142857142857
401531423,2023,4,South Florida,Rice,False,True,71.0,57.5,56.5,2.5,229.9173117323138,7.670542577683803,190.74435496030736,4.693242038835145,261.6746047916502,8.171960974666753,142.5720942012638,3.694020193001379,75.16751407682003,66.0652950339528,70.61640455538641,824.9083656855352,7.149182244789734,7.785848557202707,4.418495462413812,4.012227804664788,7.214967222226601,7.375368893417825,3.530331493077629,4.072868082840804,0.42446314376509836,0.4534502976565643,0.4444444444444444,0.4444444444444444
401540467,2023,4,San Diego,Dayton,False,False,65.0,47.5,,-3.5,243.28960603575968,7.10101799912734,133.46903896144244,4.139520554527314,213.84671933192905,8.431540693851257,176.5001334004829,4.2901116173868195,64.9351761693812,68.07254697471241,66.5038615720468,767.1054977296141,5.990449952867245,8.177526569714361,2.987863158223029,4.492728090718792,7.087596858619422,8.14845365271432,3.661510312005575,5.312404613473911,0.515176540200774,0.38137198572722525,0.2857142857142857,0.2857142857142857
401520257,2023,4,Jacksonville State,Eastern Michigan,False,True,21.0,51.0,51.5,-6.5,171.14136084536918,7.202548864572644,212.14845725188303,4.875241993564862,192.67533197878834,6.256044300675112,146.3135650745574,4.010961637528286,72.96937159129311,61.58401626212488,67.27669392670899,722.2787151505979,5.993831245686758,8.019031522138686,3.8058156624401676,3.82736742578295,5.362804006762083,8.260298325953581,4.018372166047666,4.911908111232772,0.353186525351938,0.4577851062503996,0.4444444444444444,0.4444444444444444
401531876,2023,4,South Alabama,Central Michigan,False,True,64.0,47.5,51.0,-16.0,261.5689173108457,8.903988812566691,202.60853042798922,5.351405489679824,225.9977879950042,8.27187696197519,159.11823727939517,3.9863087625316638,67.23838247595488,67.2364314267976,67.23740695137624,849.2934730132342,7.900586588900021,8.103058612652358,4.664240581605979,3.617748291033234,7.017285012131364,7.747102443147586,4.225074705078411,4.399352097013702,0.4369085793534996,0.4063396162796025,0.4444444444444444,0.375
401539980,2023,4,Morgan State,UAlbany,False,False,40.0,35.5,,13.0,217.1056237834332,7.405343786490582,144.1260084525284,3.8646939652370786,239.14422323361515,6.656926812909432,123.44039399829109,4.022654501005996,66.00387771511512,67.21696351172777,66.61042061342144,723.8162494678677,5.757515624819735,7.832532201824996,3.2256452240805276,4.085913370921418,5.8423238050298725,8.841462927405901,3.7750732581875903,4.594098629221944,0.4401327367129955,0.539316784105575,0.375,0.4444444444444444
401540000,2023,4,South Carolina State,The Citadel,False,False,41.0,40.5,,-4.5,195.71464266712744,7.593423026803001,159.6780332810636,4.5385926834835955,113.71742826726992,6.009957733606907,196.62239855400276,4.67758678607998,62.920488680770234,58.99253189716404,60.95651028896714,665.7325027694637,5.241799789709603,8.158091609221279,3.145705825139215,4.986518367799704,5.0640370022944925,9.957978775758352,3.5968823760956483,5.532289613013969,0.4228298394691037,0.3104098655776062,0.375,0.375
401540252,2023,4,Idaho State,Northern Colorado,False,False,56.0,67.0,,-6.5,298.94422453073423,7.9472766231245835,134.43592655082517,4.527780263864826,221.85760695377581,6.554978034728098,136.57987302452162,4.081687477739415,69.68438598176598,64.93018785997971,67.30728692087285,791.8176310598568,6.073639339945718,8.004559825155818,2.8608504905915813,5.410489893206414,5.6292147418144545,8.994631197951334,2.8927104466234996,6.068648521944729,0.5588686554353952,0.5028529455907363,0.375,0.375
401540117,2023,4,Florida A&M,Alabama State,False,False,33.0,44.0,,-17.0,246.94598386735558,7.5672755959483675,108.51942213859162,3.2997481698947384,223.98648402506254,8.026278620958905,138.95491101756193,3.694238929988057,67.25494761658933,63.78623237580434,65.52058999619683,718.4068010485717,6.702917614061903,7.886620159751356,2.8460511383167737,4.079462180892979,6.995799231863918,7.760499941161611,3.472353041078358,4.445697437373096,0.4980633863494011,0.42592171401922274,0.375,0.16666666666666666
401540324,2023,4,Delaware,New Hampshire,False,False,54.0,47.5,,2.5,283.63747264365963,8.442195267172163,156.4264423116353,4.819053131970802,292.6999200866417,8.603823322385379,148.50434455813604,4.635279264622014,66.31912322947966,65.79606108218792,66.05759215583379,881.2681796000727,6.560823878988671,8.34828224569564,4.335264814125139,4.523530075585812,7.084486718692804,8.84526897741776,3.929164643204773,4.262338026895506,0.5086106789187689,0.5150013658905934,0.375,0.375
401540193,2023,4,Eastern Kentucky,Southeast Missouri State,False,False,79.0,61.5,,3.5,297.7113468288899,8.44992487233456,155.0061909235688,4.789837069564437,291.76303428775515,8.761093404576638,143.00163949550864,4.170144089591625,66.18893887721963,68.99886102459648,67.59389995090805,887.4822115357224,6.370377277514272,9.776725748347827,4.048986303725637,4.444533813230375,6.159974412392671,9.118044858175699,3.5977141287859475,4.536033341272615,0.5212367583832571,0.4926794544565274,0.375,0.375
401540314,2023,4,Campbell,Elon,False,False,52.0,57.5,,-4.5,251.79618340799047,8.268235392499339,142.06372741764972,4.006176567268363,235.79052072804382,8.057393070131251,193.06154857859102,5.267603110487832,65.89493146738738,65.93429153907124,65.91461150322931,822.711980132275,6.905910344341347,8.697438442997981,3.8607707970390224,4.884836892980749,6.368207669379942,8.230115439227374,4.134897835066267,3.978852794357168,0.46201344492750046,0.44396639061113125,0.375,0.375
401531413,2023,4,East Carolina,Gardner-Webb,False,False,44.0,51.0,,-13.0,286.67798334022825,8.349327044974656,150.4467642314819,4.2528208048248635,263.53157849813806,7.164263556173109,135.48082233108468,4.114576873476264,66.78558281025647,72.63685501885865,69.71121891455756,836.1371484009329,6.774939595504053,7.7653897414600745,4.102384581219786,3.783226081334627,6.341942890954919,8.471495330129459,4.1702749636850225,3.97504928501838,0.49253850904091206,0.5276651753385313,0.375,0.375
401520275,2023,4,Florida International,Liberty,False,True,44.0,53.5,53.25,10.0,223.41830842557764,7.002918858196034,133.20289260048975,3.9464074423632693,243.9606645725656,8.989651048229314,198.34443371720167,5.1493154921263695,63.87585210846976,67.43724374677211,65.65654792762093,798.9262993158347,7.2530735856779405,7.57579033278193,3.4345775143805124,4.591540240221628,8.156970990956289,6.636988132703939,4.3002421481202395,4.4058570703803,0.48591647073390576,0.41333190430766925,0.4444444444444444,0.4444444444444444
401525508,2023,4,Wake Forest,Georgia Tech,False,True,46.0,58.5,60.25,-3.5,290.8679738090594,8.666235921869136,211.66496141238997,5.488048242263706,289.2834099297611,9.101236672467133,214.80262507223503,5.323928394059559,73.7167807154874,70.5466326802266,72.131706697857,1006.6189702234456,7.926385326665041,7.5789961824123395,4.375269431654104,4.06922017189856,8.254727671815163,7.515698631251562,5.016754189026824,4.809666050966809,0.46530657550515725,0.440653183356022,0.375,0.4444444444444444
401520262,2023,4,Middle Tennessee,Colorado State,False,True,54.0,50.0,53.0,-3.5,258.4915468161034,7.18551185928556,128.50270329055107,3.9323389604003918,303.43764580009406,9.036765345800742,126.55654787399766,3.6082409504711683,67.28854163994465,70.01632280886676,68.65243222440571,816.9884437807461,7.01443810136267,8.289111218133346,4.197295853886206,4.1362740341909365,7.4940928384956464,7.041721646480274,3.344937692770449,3.5923874365756445,0.5240017130965877,0.4891032255491988,0.375,0.2857142857142857
401531349,2023,4,Tulane,Nicholls,False,False,43.0,55.5,,-38.0,311.87948083876614,11.641635874125592,168.62722754208775,4.160950382323917,188.55572225739,6.016637993279865,112.35666845628978,3.1230062768129296,65.53908338890838,69.09319168366451,67.31613753628645,781.4190990945336,9.719776986343712,6.280494539526648,3.924769461583203,3.4255915744489602,6.585277337316365,8.233258312902363,3.495739649102531,4.065183839326498,0.3979729938635249,0.4655503376226304,0.4444444444444444,0.2857142857142857
401540399,2023,4,Davidson,St. Andrews,False,False,90.0,,,,181.47771918643443,9.998627984996943,270.99040079590094,5.681297224358195,195.2015686213679,6.591343522181247,142.8077023844085,3.9412506224307613,66.52463978536635,65.17325246128169,65.84894612332403,790.4773909881117,8.257798434131622,7.758871908317467,4.046918509663459,4.439507066570469,5.839684641960936,8.323196781466562,3.404090564269383,5.383005905070176,0.275634816202686,0.4497389774859528,0.2857142857142857,0.0
401540376,2023,4,Lamar,Lincoln (CA),False,False,38.0,,,,218.5142576351319,7.392556516853064,150.10947747875372,4.178739652336969,197.53772869405006,7.762271816373342,206.37614252933588,5.155223582224036,65.14245785896408,65.819293273956,65.48087556646004,772.5376063372715,6.4825590304417915,8.559726271880841,3.154557653614815,5.698408520089954,6.233658410430044,7.839027783528256,3.468931545661792,5.079355971270658,0.45140945130475785,0.3886393144680151,0.375,0.0
401540142,2023,4,Jackson State,Bethune-Cookman,False,False,38.0,50.5,,-20.5,307.880979709318,9.221393008379865,146.340929395438,4.588080880926517,213.7635019304343,7.161733807140617,170.51487738494154,4.81196963741674,69.57533310541794,60.991822828415344,65.28357796691664,838.5002884201318,8.043656627795254,7.5829275037054025,3.6814341443285965,5.452179906242335,6.492250989759773,7.880559260677389,3.38418818989622,4.77876676162352,0.5114255013617585,0.4572054853445451,0.375,0.2857142857142857
401520251,2023,4,Florida,Charlotte,False,True,29.0,48.5,50.25,-28.0,333.4688789789153,11.056834440704831,216.94483226205335,5.793492975380556,230.0996768237578,7.3730731142767425,116.14665305004138,3.1910430622798063,69.7148376613178,65.49679800591433,67.60581783361607,896.6600411147679,8.71670638657109,7.155036579011018,4.759485149641959,3.375501792187968,7.083545903709702,8.719516818717953,3.624900808365796,4.667478366222268,0.44610843194036387,0.46161870390507903,0.375,0.375
401531877,2023,4,Texas State,Nevada,False,True,59.0,59.5,60.75,-17.0,283.3750047771699,9.187115956183083,177.684904447699,4.899240842047958,235.99693971856595,7.555585745355661,118.74883471378962,3.3098038151615623,67.12706042058817,67.09828288257933,67.11267165158375,815.8056836572246,7.249058840945082,7.537039314805421,3.739103743534331,3.8657864404609743,6.890986329530021,8.711874356919576,3.2829645929988196,5.0241555798743995,0.459597666295402,0.4654078508084202,0.4444444444444444,0.375
401524016,2023,4,Stanford,Arizona,False,True,41.0,60.0,59.25,13.0,273.8036441160918,8.524387278708568,147.93857079904942,4.069841793792335,369.3245013340128,10.022625756570887,164.5249758799381,5.203042370700522,68.61080128772511,68.3291872274669,68.469994257596,955.591692129092,7.386488098603752,7.819860060363924,4.313966472127962,4.025349065311228,8.810419011235476,7.933031893619471,4.956277571778966,3.6174502483253343,0.4691111550657553,0.5381784635722715,0.375,0.4444444444444444
401540175,2023,4,Stephen F. Austin,Austin Peay,False,False,42.0,61.5,,1.5,229.66832313437664,7.125293666565065,168.91413483607639,4.6375565885061905,284.2227409773085,8.408407693776168,176.09101561809908,5.052289964560517,68.19898292614373,69.11283860569253,68.65591076591812,858.8962145658605,6.188187995206323,8.180094107705933,3.5318862777652034,5.546042328444626,7.065932613315641,7.915043386824322,3.493066816974376,5.034824254213472,0.4694835701131268,0.4923422768368579,0.375,0.375
401531870,2023,4,Wyoming,App State,False,True,41.0,45.0,43.75,-3.0,181.80084403986365,6.654950537551237,216.2895776237372,5.136009681608346,232.69832018571748,7.7948770661136155,209.73271942737773,5.299253124650513,66.13964251241215,72.72138417936057,69.43051334588637,840.5214612766961,7.126892777686663,6.902571949549272,4.517606147684354,4.32078668760332,7.762692061414372,6.418870846767141,4.702768963930092,4.35932525025843,0.39346008996390963,0.42996549207918566,0.4444444444444444,0.4444444444444444
401540126,2023,4,Alcorn State,Prairie View A&M,False,False,43.0,50.5,,-6.5,233.71066866251834,9.412373960900133,178.59974457462917,4.272668615371947,176.19738146190258,7.100845658563763,231.05913324252668,5.525471607443788,63.343732957366825,69.91759759651868,66.63066527694275,819.5669279415768,6.233587646958762,7.6880493776349255,3.4130089855326227,5.223891342008628,6.349038191732195,10.379468946403868,4.055804583937682,4.800246990203,0.37265350876249775,0.37240476333790945,0.375,0.375
401540535,2023,4,Tennessee Tech,Kennesaw State,False,False,24.0,,,,242.9145054130607,7.426881051198899,136.06859802619744,4.000675534030311,220.13878637496512,8.906685446795425,199.97642664366995,4.761031900394025,69.2193622756966,64.2183931790751,66.71887772738584,799.0983164578931,5.796763098848882,8.501803527256996,3.26137674836505,4.884181022140114,7.201435592430286,8.807140946204985,3.737757698249894,4.703640972126628,0.49022815281673426,0.3704518096187821,0.375,0.2857142857142857
401531874,2023,4,Arkansas State,Southern Miss,False,True,81.0,46.5,48.75,7.0,203.2792517530798,6.378760054924383,179.47584913675368,5.371494024608451,257.25909219398403,8.619924763502468,136.08419502824057,3.840270921201354,64.83747892848015,65.72411125637987,65.28079509243001,776.098388112058,6.468903660145557,8.532197907763615,4.084502049227587,4.33744685920466,6.944749499231174,6.7782816874845775,3.394919664451856,5.042637901074693,0.48817029839718173,0.4571743143772904,0.4444444444444444,0.375
401540185,2023,4,Central Arkansas,Abilene Christian,False,False,69.0,55.5,,-7.0,239.66805492850426,8.190830144084831,194.08118952130744,5.639900480683877,253.96001128649013,8.34634084146065,148.95170929695087,4.480425505627574,63.23516496355822,64.11023211648346,63.67269854002084,836.6609650332528,6.823900074021115,8.501857089156708,4.674412731608636,4.594820287294512,6.748330531528278,8.25105138440329,3.7389747818199894,4.62643206717662,0.45954598396599233,0.47787682028527967,0.375,0.375
401520254,2023,4,Houston,Sam Houston,False,True,45.0,37.0,38.5,-11.5,230.65693427542982,6.523312756558227,150.50399544145304,4.622941370118186,205.2095919462067,6.536832853080806,128.13883275387656,3.508543589704257,72.14404048102361,63.68547995676052,67.91476021889207,714.5093544169661,7.518076571288875,7.820675610734031,4.355461508743037,4.1672991270759105,5.745623157674349,5.964519829699119,3.2283008948540806,4.069921292861047,0.52063593772261,0.4622384890516079,0.375,0.2857142857142857
401540356,2023,4,SE Louisiana,Houston Christian,False,False,53.0,64.5,,-28.5,296.2425807677789,10.000029648184121,150.9153280775017,4.641492608419205,221.4706704436003,6.915550646918198,108.62273405270051,3.607105767956471,60.93428925724095,63.34284296698857,62.13856611211476,777.2513133415814,7.360461419529164,7.991063019888425,3.7748109056327532,5.020772991842009,5.948894143945029,9.339212932930945,2.754800139190201,4.714810772412218,0.4767437052384263,0.5153807897597626,0.375,0.375
401524019,2023,4,Washington State,Oregon State,False,True,73.0,58.5,55.75,3.0,307.1366803012461,8.781409359937914,97.42132307793932,3.0008407945769244,259.91371317128835,8.653036135456045,193.63737849325193,5.1770305257852876,71.07598698386697,63.80493307370294,67.44046002878495,858.1090950437257,8.377030271467413,7.159681326177786,3.7372756702599133,4.006634918002447,8.307853990705498,7.2058989660611275,4.954533385523445,3.0788577681969347,0.5186172271406011,0.4453896824385498,0.375,0.4444444444444444
401520258,2023,4,LSU,Arkansas,False,True,65.0,55.0,56.0,-17.5,336.7639349585653,9.53311259889121,135.36030338763513,3.808711303014444,233.83069934482043,8.33075326124993,168.65687991062163,3.940858296854086,72.02449335109469,69.70623835981911,70.8653658554569,874.6118176016425,9.429130525452319,6.597821886511159,4.919126939206166,3.450373802510369,8.679560105928703,6.949876792110471,4.379519620723769,2.968874435111208,0.49849042315672054,0.39608028257488026,0.4444444444444444,0.375
401544201,2023,4,Incarnate Word,North American,False,False,66.0,,,,304.351786505678,9.852885974587208,179.7957655863544,5.456150153098848,120.69075854841086,4.277871466857249,74.8522827449127,2.1008416444775606,68.11192386189265,59.57301728879738,63.84247057534502,679.6905933853559,7.7864406671146895,7.580019744346309,3.340186778547655,4.536220636541976,3.879461311369913,8.698382647253165,1.775828218557792,6.263504099363422,0.4838410517550165,0.4419128195329428,0.375,0.16666666666666666
401540203,2023,4,North Alabama,UT Martin,False,False,58.0,61.5,,12.0,223.6065407424274,7.572075382887984,180.29000578111877,4.475066783679867,290.80414165785953,8.472913396472753,208.4124745757122,5.871359157451252,70.0083530378308,69.62781661644087,69.81808482713583,903.1131627571178,6.174359031859545,8.232945419418513,4.270407980763535,4.565066850122261,7.074431757530005,8.430184503111951,4.931662079747287,4.018203779917808,0.42296228397172186,0.49158643297970545,0.4444444444444444,0.375
401525844,2023,4,Baylor,Texas,False,True,44.0,49.5,52.0,17.5,256.1650871123023,7.981235755049857,138.50420574043372,3.667010110143305,299.34546593517564,8.939571504147802,190.1080961485847,5.225503837141943,70.67871768989781,69.05379096686903,69.86625432838342,884.1228549364964,8.305645588838543,6.857418449623269,4.942066086270357,3.8525783276012686,8.961280702706812,6.6055772303786595,5.2008999440106205,2.845151283364122,0.45939084835189875,0.4792791335927624,0.375,0.4444444444444444
401520252,2023,4,Georgia,UAB,False,True,70.0,56.0,53.75,-41.0,329.06362317962345,10.119757453074069,258.4095368927707,6.863815075299922,154.75449523629018,4.861661394529343,110.0227201957954,2.8701505380664063,70.57051500876472,69.75956294018883,70.16503897447677,852.2503755044797,9.23544229946266,4.495332593116887,5.575330150865459,2.787886492831327,7.4342456789552855,7.53227963420904,3.947584119220047,4.720595515325936,0.46343518239533377,0.453667631900435,0.4444444444444444,0.375
401520259,2023,4,Missouri,Memphis,True,True,61.0,52.0,52.25,-6.5,252.27160010791007,8.663300245268706,151.78256587343276,3.748142263115198,235.02460476395692,7.065941478253293,121.18367510706364,3.3334919535088665,67.66038035246262,71.56958913939486,69.61498474592875,760.2624458523635,8.73636788526446,5.792535140174268,4.343578025770576,2.8136288828657157,8.385237917446267,6.816579164513477,4.542912820377078,3.308797920490061,0.41829460520683703,0.47779385786992756,0.4444444444444444,0.4444444444444444
