season,team,pre_off_ypa,pre_def_ypa,pre_off_ypc,pre_def_ypc,pre_tempo,pre_prate
2018,McNeese,6.40793455246648,9.380102730818999,3.5158517151434148,4.521849233613391,67.96924226881332,0.42988018222605406
2018,Elon,4.964361388981661,9.025224884558506,3.270624849259904,5.772126723385691,62.54598707115153,0.3172727050102515
2018,Villanova,6.802602230242949,10.067993847857789,2.4977939508573463,4.979236931606504,69.45494513604962,0.5860642843656074
2018,Mercer,6.554624515231566,7.893563766205522,3.291027249434824,5.4108836572546455,69.1116575818235,0.41825183862002707
2018,Central Arkansas,5.444818380031027,7.4091562241829925,2.135802970445904,5.332620619745695,61.52040516754783,0.378708130369122
2018,South Carolina State,6.401835233949035,9.47798113917892,3.529180129524883,4.568408250246108,67.77797950294196,0.436123397043814
2018,Alabama A&M,4.497757676204687,9.138494603215925,2.1040407238168406,6.013416057942992,60.25319246844521,0.4534804423175971
2018,Rhode Island,6.607330930168064,10.552203779197471,3.677692216081641,3.779391037553188,66.76416454950085,0.4960763604862641
2018,Lehigh,6.27702248516127,9.106104982046311,3.5157703790099664,4.769295186976851,68.87478858559881,0.4478325044345833
2018,Texas Southern,6.310059108899801,9.101481524922647,3.5182361157121287,4.761839810675245,68.94081015573947,0.4471005847620035
2018,Houston Christian,5.64513696955714,9.588582685402784,3.188445437915202,4.969349148971368,65.78177840198988,0.44428182318352494
2018,Central Connecticut,5.492716231901155,8.122364688504836,3.019196643690166,5.111276547943492,65.37811303049396,0.4882025229027034
2018,Monmouth,6.638560372861948,9.385244438682566,3.3346494425364095,4.830675273735209,68.56197816645538,0.45140937145639226
2018,Delaware State,6.7285829736912595,8.90815045028156,3.1183210464378446,5.120470590114656,64.19318371933922,0.42193600494585193
2018,Howard,6.572058237491097,8.528406960235122,3.378679924447078,5.885366475814429,68.26528655365664,0.33503183139750314
2018,Morgan State,4.898346035824163,9.37902250167318,2.3263762167485593,6.0413129354116535,61.51180160218583,0.3997259660647471
2018,Kennesaw State,6.559494499282049,8.922759054228502,3.5952242106478076,4.677131461060394,69.31221651807583,0.44413962581270633
2018,Southeast Missouri State,4.8878099023623935,8.377928195566582,2.250478280561939,5.490436438913103,64.02362274547457,0.5368045846992604
2018,Grambling,5.034199860037286,9.032089841048112,1.5342904674888929,6.386141173169524,64.61280666676302,0.529808816681007
2018,Florida A&M,4.819617096968215,8.38944414885227,2.6205970004973587,6.838757751729851,68.91260410553825,0.4596924354495576
2018,Campbell,6.341879078239806,9.22879396975325,3.467130155456418,4.780696419771185,69.12082850442627,0.4440452990521504
2018,Gardner-Webb,4.702953414838484,7.624959195676087,3.947938102628407,5.213446939160702,61.123828199295225,0.21068564319319746
2018,Stony Brook,6.40877730968118,8.66218049486264,3.174680623496479,5.329883984250739,71.68692889563103,0.49864338702804684
2018,Sacramento State,5.266715726574908,8.977669044865534,2.8118087386304698,5.776343591267997,63.1160358144542,0.42141109861669285
2018,Tennessee Tech,5.596406619682577,9.128360394669706,2.2419071857304385,6.154277318221755,64.27246073831645,0.4876320497164643
2018,Wofford,6.385395482592752,8.833634349763141,4.181666631487391,5.394582212906155,66.98677216351368,0.2754879833067624
2018,Illinois State,6.537190723753642,8.715383639156242,3.4174367893707562,5.12035350048907,70.21566302037525,0.47036915238167015
2018,North Carolina A&T,6.497463214037935,9.688070138204006,3.1891911290784276,5.015014038164997,67.21446333991086,0.42835105525794553
2018,Norfolk State,7.069179725496254,7.979129170659165,3.9873133662379336,4.389740813783748,69.56002519034325,0.4484069773125905
2018,Drake,6.230685034444868,9.321372898685297,3.42757129396184,4.821008531744842,68.96666695425513,0.44513501131970573
2019,Duke,7.159673301769397,8.065017812799068,4.271588094088873,4.011950974296945,70.23574743500107,0.4884679688205102
2019,Alabama,10.03633618255897,6.007514368622526,5.881232713428613,2.8055199504125232,74.26256123286203,0.44863685212596494
2019,Portland State,6.154004208613959,9.34206920347751,3.4726475360894766,5.573971377944384,66.40615170789181,0.36932493058425037
2019,Arkansas,7.283950627822744,7.333076033410135,4.342105197236629,4.182990406525865,68.7707963416408,0.4464465299222881
2019,Auburn,8.398687405682681,6.133936671265393,4.882193557703331,3.6122771555763906,70.20850096955874,0.43828318657230403
2019,Oregon,8.33367943780244,6.90175177379762,4.908218061112102,3.9658072218946763,72.48900545818282,0.4455604481463633
2019,Miami,7.604394630009939,6.162335672396214,4.783555972578229,3.507720500830735,67.05012009854238,0.4379880410544487
2019,Florida,9.009133908841605,6.373221867270354,5.386601436823309,3.1950833988003877,70.50908371128675,0.4254157880818386
2019,Toledo,7.543344228637564,7.5876667180566715,4.187362836236252,4.7791397978791625,70.82695524920635,0.4265324817527735
2019,Kentucky,7.7579332058274515,6.506263583434533,4.791985018874858,3.6645564981476473,67.49488426487136,0.3845688748614514
2019,Georgia Southern,7.6931331420654745,7.803630322064569,4.936619956017571,4.224635415529685,67.97243200312974,0.2688336701259995
2019,LSU,9.028915464761589,6.071399149399498,5.252589748841406,3.1823110826136585,71.78009132324365,0.4279852138910599
2019,Memphis,8.12669874139127,7.151525198170826,4.610063624355804,4.141688134492949,71.69926817043968,0.42143608514008424
2019,Ole Miss,8.151124706144367,7.539809516398494,4.522701995403202,4.370834145357674,73.2213127545012,0.4778391038325046
2019,Louisiana,7.396343942972347,8.45814155613574,4.432249046927625,4.575417931885236,69.52123632698289,0.39584933132761146
2019,Mississippi State,8.136763291688574,6.415824722838736,5.216802875609485,2.9299194242907625,67.73715126894649,0.4170542419249563
2019,Wyoming,7.01679896408761,7.247464662990454,4.215708702658609,4.03982287210562,67.55299644268408,0.4024415579730652
2019,Missouri,8.187855114424224,7.055961748789018,4.5844006282551915,3.8101985150492887,72.28788460987523,0.45272747555020076
2019,North Carolina,7.428669560052417,7.1365818497391915,4.203857216042654,4.499293597159252,69.70599822245215,0.465454216973429
2019,South Carolina,8.610953625844944,6.843310203947617,4.850601305971331,3.6212640980733104,72.05946708731825,0.4820373993185766
2019,Georgia State,7.095811419314526,8.16800518530981,3.9451411941423635,5.136510306419504,70.8055779139617,0.4265287793580772
2019,Tennessee,8.413670344921186,6.88536405245725,5.018816359400386,3.9430533607404943,70.66255164651368,0.4234275713230923
2019,Texas State,6.023666998123613,7.935418306307865,3.792990277445085,4.336367734651417,68.41573374338469,0.45198409342819534
2019,Texas A&M,9.085222737675444,6.101991216578472,5.145508100527362,3.274408907454629,72.8497388869344,0.44417160355306057
2019,Vanderbilt,7.927542786150343,7.192593842451024,4.507278847728302,4.134294522804588,70.51946061868051,0.4669097272942583
2019,Georgia,9.424645338033702,5.676343277212382,5.678710536393414,3.2335420639165697,70.98970738983698,0.4092604800421358
2019,New Mexico State,6.545824275941324,8.589366728290809,3.4163026729209904,4.977159729857464,71.80494474675068,0.5255888521953813
2019,Tulane,7.173967321322461,7.498704899747659,4.399276959396567,4.1674815612743235,68.44051547994587,0.3712548381898972
2019,UT Martin,6.258936635080143,9.03258419861041,3.266350167720746,4.40758795293568,69.67775166975137,0.5207919975629285
2019,Murray State,6.560961815001922,7.985098617775283,3.3638758573388063,4.424277914207874,66.28623824695632,0.5454931410183268
2019,Eastern Michigan,7.01126598282634,7.622070938213744,3.838527735612835,4.579883117956675,69.66370630157961,0.4454391259619814
2019,Texas,8.690252212119466,6.731308198954157,4.988875425761611,3.534511895770771,73.58472677496616,0.46512258130292494
2019,Southern Miss,7.167940493660949,7.4030536147934605,4.195078473778601,3.7897889884132776,70.53854026401778,0.479668680207393
2019,West Virginia,7.780902404999239,7.684138286921833,4.289279380639022,4.353713727665923,72.01362676265768,0.4829343651519976
2019,Charleston Southern,5.489630336811359,8.079707125210996,3.7890734487374167,4.538306848307558,61.006018544370185,0.35306705717450415
2019,BYU,7.562436340093156,7.5125381468354995,4.486983339781673,3.7763623358052576,69.47942343365247,0.45209301546657943
2019,Clemson,9.57983645533458,5.557508160693178,5.55785145368619,2.6889805264532898,72.75456377540723,0.4600966217685358
2019,Purdue,7.954636893582553,7.832345388749261,4.353713754362312,4.107436325860126,72.85157745956766,0.5132458877708259
2019,Colorado State,6.417221638297107,8.589678873849236,3.5540349259788355,5.114863991700289,70.96389278074788,0.5142258180895474
2019,Kent State,7.014330973688894,8.174264100579547,3.916337707463416,4.8079935603422586,71.88897385853902,0.44271001772891333
2019,Arkansas State,7.18121296062244,7.756230808878356,3.9039730951527214,4.450522394107703,71.2412402216794,0.4660181458338722
2019,Northwestern State,5.445830383345152,9.653618788507462,2.8512328299517398,5.287267410285952,64.63739308991745,0.6085837578250913
2019,SE Louisiana,6.042246310109526,9.729205768221501,3.3800936744776564,4.852746161291995,69.05312394360539,0.5096455501067406
2019,Kansas State,7.362181679226614,7.298591001131847,4.471301169247776,4.276804454532173,68.88356930343014,0.39475964921986273
2019,Southeast Missouri State,5.267419965404691,9.632136185513385,3.179223064520058,4.860688530696873,62.94800680162192,0.4737280244946922
2019,Chattanooga,6.084521915981821,9.3998667111913,3.337687139836214,4.606297885844882,67.00395069803335,0.5548817146303993
2019,Lamar,4.693142733767267,8.52421024355522,2.6433335802286337,6.0759873743393715,62.70897085502019,0.43036721742028633
2019,San José State,6.129919389944646,8.668561332737363,3.4464051313723347,4.942914424893122,69.01328215661407,0.5062020338532639
2019,Notre Dame,8.393415767711025,6.535204148592446,5.150593247947751,3.39282625581441,70.39853979715407,0.444168137090734
2019,California,7.222548979902801,6.562179570316273,4.211128364558041,3.7860942269626334,67.60243957379326,0.4455938928438728
2019,Towson,6.146672318999128,8.361402238794573,2.980353310728621,5.65904202953094,70.11118413123864,0.5373178752921058
2019,Northern Illinois,6.777443921165503,7.171095372891177,3.9696436339092176,4.012953518741634,68.0832211042522,0.42038435014295533
2019,Utah State,7.4807384761843805,7.481399179381603,4.165873491965343,4.1752890489035455,69.85254748487327,0.4686688566415204
2019,Troy,7.162013419212007,7.867204453732706,4.194782221916863,4.088562083354068,68.92676667320534,0.4344408411296002
2019,UNLV,7.031957574202641,7.963377941823645,4.084986075842383,5.086286265129907,70.91187569247701,0.40464532301097944
2019,UAB,6.963248819954978,7.599860932191266,4.195479879085845,4.342577580915101,68.01605602086397,0.3753542055677764
2019,UTSA,5.560179418168589,8.114814022560719,3.4569842028738793,4.718102288184008,66.52058871479272,0.49418588013774734
2019,Western Kentucky,6.942397343766677,7.293988246557584,3.6419261843211896,4.692266685511167,71.10991186828993,0.4697993833311537
2019,App State,7.573356481011355,7.330978668318087,4.540853854869266,3.8350218258603443,68.02913461585526,0.3944494693828962
2019,Western Carolina,5.132047181057018,8.938607180087338,2.772774281469668,5.6385154124245025,64.25418369568142,0.4677015143604848
2019,Samford,6.856305917394925,9.165753497839226,2.8536999439081754,4.494833545474899,74.26824069944718,0.6440411723478098
2019,Abilene Christian,6.8189808004283305,7.405773579678179,3.5689658063443077,4.909749185002012,65.39981221268576,0.5009276631205626
2019,East Tennessee State,5.278062628099267,8.37321443996603,2.8741002993459857,5.322131618822773,62.42921999358349,0.46101362899921045
2019,Florida State,7.729713071553826,6.627063375376359,4.502439767733275,3.7358648478166137,71.25645778274462,0.507361109834325
2019,Georgia Tech,8.40716319617446,7.409272551898739,5.335467103938608,4.141385203188773,70.91173914600034,0.2575482791218125
2019,Louisville,7.265022409471108,7.802499379277796,4.418568400179768,4.507572808287452,69.55761488487994,0.4709092555069256
2019,Stephen F. Austin,6.667869302623802,8.508145490973384,3.45421811606336,4.661712721079113,69.53565788677659,0.45386442966934043
2019,Baylor,7.897579101500925,7.3488379230008425,4.3847213797661055,4.42697185979381,72.44272366688708,0.4706515053129439
2019,Rice,6.03702538138525,8.305819128243579,3.755321625632809,4.811583586850292,70.19556943701494,0.4358021024703595
2019,Iowa State,7.783445244021834,7.190039986292175,4.452383232091375,3.8857667019002626,70.35906537185957,0.4459839049210872
2019,Texas Tech,7.655297256374544,7.780919612989678,4.043725909028999,4.440616761807383,73.37547975752939,0.5149277176831039
2019,Oklahoma State,8.122866278540736,7.52030453396181,4.409222841550501,4.277856255680442,73.64424529692798,0.4829072891292888
2019,TCU,7.624052315949031,6.606825857442355,4.540547915023343,3.700914478766092,69.4917313915128,0.4567135662644114
2019,Oklahoma,9.511721234216585,6.77588535722845,5.370486964234444,3.851109993803343,74.36338888966154,0.43518137519534766
2019,Kansas,6.772782279938922,7.8380992143605965,4.070692329867685,4.26377472787379,68.39560015031915,0.46686725394414175
2019,Northern Iowa,5.472022522881971,9.924166669123423,2.9037621546858308,5.31818418966488,66.60707478367848,0.5525084515987304
2019,Iowa,7.783678136449702,6.668509266938832,4.462551821215021,3.753232811746375,69.87649431556198,0.4533333919017465
2019,UL Monroe,6.909177576700946,8.403107786290423,3.953866123561878,4.642845171383291,70.63642163797374,0.4619051221767793
2019,Indiana State,5.089500419935776,8.64486029601862,3.1557756275424467,5.791888284255589,63.29333763228493,0.3158340801788637
2019,Coastal Carolina,6.897995701131075,8.723718952572211,4.072669537763054,5.339419520743986,70.14365117162862,0.382784541410676
2019,Boston College,7.466504347776354,7.133173242518865,4.438198101600623,4.117589554793011,70.52970111085392,0.4046201055701332
2019,Nicholls,6.65581567878796,7.468139403993047,3.144608618468044,5.158104801409408,69.77380597709445,0.39881798280843267
2019,Bowling Green,6.101392207157719,8.658286891235717,3.5027029686000577,5.506784049298269,70.03184970636495,0.46971221048706074
2019,Houston,8.191846641379524,7.6002201026571665,4.4681843800802445,4.28082436537946,73.51451984815597,0.4600369102126345
2019,South Dakota,6.256632829074705,8.366474695206092,2.692607382819719,5.017347472983629,71.46598090441583,0.6194294385316282
2019,UCLA,7.817090066656904,6.928367939942276,4.443222024631098,4.375724701009407,71.05197827031296,0.45594484294645116
2019,Oregon State,7.307610434933934,8.337433614595215,4.155381237654076,5.122108715912659,72.84917538616298,0.4602252727926072
2019,McNeese,6.187135987386822,9.049372354580871,3.577084221573482,4.649250452631251,67.16626397495224,0.4784703970047835
2019,Tulsa,6.787454675126295,8.249557819360868,4.213697489004065,4.539000938854881,69.8789165884043,0.39785367693565876
2019,Arkansas-Pine Bluff,4.476467759251333,8.354624179300162,2.015020140733487,7.001651148629547,59.668919413225844,0.33670820868298856
2019,SMU,6.911322518188987,8.326598662926703,3.9304257051805216,4.398263605064017,70.77808895888738,0.5023158359212657
2019,Louisiana Tech,6.885273733840086,7.765147455582637,3.970327831755433,4.392245598271067,69.8103671385023,0.48235559677338474
2019,Montana State,6.243514256098149,8.341638634231249,3.7976545611996304,4.722300395388705,66.28582627487809,0.4424018688812528
2019,UTEP,5.88005082886919,8.261395325282102,3.5652102190326467,5.170852533314568,66.99955808872369,0.41544684533095616
2019,Arizona,7.624818895807589,7.752556752403042,4.433593113552094,4.363080805658111,71.30710686883617,0.43706993211222034
2019,James Madison,6.602246143165683,8.890947505425757,4.267998132776128,4.041309052594726,67.80490004558577,0.43975657021964126
2019,NC State,7.506425617396109,7.509782278039178,4.236803252126205,4.1863310068705815,71.80561916005779,0.48565373149628155
2019,Illinois,7.68481472304697,7.169999292740508,4.495820908411483,4.56321766979643,69.34988318931417,0.4002082675378719
2019,Akron,6.542210179575964,7.946291417279272,3.6834473931753595,4.719648797678691,68.65473499076212,0.4516283108041001
2019,UConn,5.927982985085488,8.659240722761703,3.3615298776875067,6.081284795082453,68.46530280381756,0.40784173192914464
2019,Nebraska,8.42982428308665,6.541231772957323,4.787057603231941,3.9597507982313815,72.08910847231394,0.44624996691104984
2019,Minnesota,8.070083898973563,6.860805320367431,4.7106404385167995,4.061288043198023,69.70383729921512,0.4026868968997399
2019,Michigan,8.848629357006795,6.092938341606579,5.357549296093274,3.2192683323180296,70.17589110325642,0.4071588089478866
2019,Wisconsin,8.482078897712665,6.397963062486003,4.964153325834092,3.8774866032775206,70.5876343661425,0.3839460093497654
2019,Rutgers,6.046281055243765,7.414825841497955,3.9302782680737622,4.506904042266397,65.0742288707048,0.43828504193537193
2019,Michigan State,7.872361257607149,6.393127925278396,4.449004481268467,3.2527368013504923,70.13216414221718,0.48699702373616566
2019,Northwestern,7.080463554528576,7.280799080288142,3.9902179665471347,4.192131165758061,70.59027255933772,0.4772141347926325
2019,Indiana,8.053541500902375,7.3304657104270765,4.360047705143134,4.081489541876993,72.7804793497615,0.4894355909994223
2019,Ball State,6.547057265461831,8.588618410055197,3.700884259706727,4.8724989781751376,71.38009856965384,0.48582901660685845
2019,Eastern Illinois,5.784358693458341,8.519493843061209,2.8689872396695097,4.85022415308213,68.34221134261156,0.47072962381374667
2019,Ohio State,8.567614807088512,6.424897786426008,4.847135243821972,3.927622761811869,72.93840705902494,0.485939338186346
2019,Maryland,7.893329907484536,6.548180666380359,4.961035422264803,3.8933257413242264,67.26878196551027,0.3682466556401577
2019,Penn State,8.324525454840014,6.029683130499018,4.960226790777,3.5297691955065167,69.81101357394597,0.4238747941080483
2019,Miami (OH),6.858929329187489,7.908322359803212,3.8982769266417128,4.492030745293891,69.21551585460536,0.4481318122514656
2019,Middle Tennessee,6.943035786493765,7.9707209649794875,3.8604726446818978,4.439082360574409,70.12694379683313,0.46734164834429137
2019,Howard,6.2335215176841485,9.024923440976677,3.115269869180273,5.205101578492694,71.76788057052049,0.4677034591950206
2019,Syracuse,7.389491030154638,7.610078068866941,4.235320208762285,4.337398239744403,71.03960003487586,0.4459639397722461
2019,Temple,7.331233024833277,7.553502378581236,4.129067786821906,4.113935234992937,71.14165208550251,0.46629202540119163
2019,Western Michigan,7.286535169539748,7.9037900080765935,4.195712045852483,4.759072356278464,71.95571299626324,0.4201089245536318
2019,Arizona State,7.8968483725374705,7.126467316753116,4.467080658757516,4.362790692015531,70.9127609511887,0.43534807875751436
2019,Army,7.731917182277851,7.365213400286965,4.8091076687651375,4.569377081129938,70.41501319157734,0.22650848654530836
2019,South Dakota State,6.340215964174789,8.611422771891357,3.4750654341144402,4.713646549101007,68.18237614733013,0.4572436010169955
2019,Fresno State,7.144923497119754,7.44306387302731,4.0519067292373565,4.125462509574424,68.38704048192729,0.46137518239759384
2019,South Alabama,6.514431390322647,8.499333949428678,3.6935022246368003,5.131429676623155,70.22631746334169,0.41680912777438744
2019,Colorado,7.699391833016464,7.166435547885821,4.263360387115853,4.302526972675592,71.74209946318906,0.46210640273023407
2019,Stanford,7.772920298241026,7.7484219155137595,4.675098126388302,4.073095018242616,69.32116852012544,0.483795895627931
2019,Massachusetts,6.549526547121912,8.895834640836139,3.5480665572342627,5.435024265837823,71.43677407841888,0.47359122048878033
2019,Florida Atlantic,7.570698065091108,7.40528189087684,4.413859932719659,4.40554468035681,71.80186616337629,0.41092467920361836
2019,Cincinnati,7.565258741364739,7.2786574200110925,4.634429289607877,3.66697145824991,69.66285000678343,0.41889273124033244
2019,Idaho,6.542474252358401,7.95950290179877,3.5581768926419106,4.698027020249425,67.72467407917799,0.4805911833272378
2019,Buffalo,6.865980845127998,7.837795353685475,3.610624696806722,4.910224726630474,70.95830325317384,0.42549831621932355
2019,Pittsburgh,7.698558453690524,6.783637659934271,4.739374368064252,3.9217220837319333,68.20101068453559,0.3913284790901123
2019,Nevada,7.01611258266417,7.994618514147992,3.947267834175972,4.2265794941793375,70.41070105820332,0.5018949536339156
2019,Liberty,6.7028087165394,8.622147582957563,3.5169381739300194,5.426818619104989,73.11274948316594,0.4518327350999862
2019,Central Michigan,5.684133031757638,7.537748020436634,3.3541112027577213,4.9473357628369135,66.15435558436143,0.42708140223106844
2019,Wake Forest,7.987617802674029,7.234499000699355,4.373690631315716,4.290262247178934,73.28933635373981,0.4246568137508861
2019,Boise State,7.617884023642828,7.25400642877578,4.1281475490477835,4.281139310748217,71.95962870779513,0.46509370481923695
2019,East Carolina,6.873831468863829,8.32495657560856,3.6697703702738242,4.425045833124304,72.41932570798714,0.5165180328921855
2019,Virginia,7.7003690608061115,6.985163471727207,4.514059081422863,4.0179262010992876,69.69628335123895,0.42792550183542666
2019,Virginia Tech,8.185626408234956,7.300354485492164,4.663470241777819,4.1576844445898,72.11175723427749,0.45323698908349497
2019,William & Mary,4.9349850533482025,10.09543760222523,2.5509965154178422,6.077034485196898,65.16128876742037,0.493003007411219
2019,Richmond,5.662110361854614,9.777470000520998,3.0283244348776406,5.408139953311243,65.42971699320115,0.5363356880372441
2019,North Carolina A&T,5.778245784283387,8.752634340807296,3.00417599830438,5.08489721571898,67.35460223630702,0.4774521743506161
2019,South Florida,7.489634192602694,7.559839052590494,4.344841933501355,4.2825208379304405,70.78071524595018,0.451279406283162
2019,Eastern Kentucky,6.586017647160315,7.283382803907483,3.873130301181207,4.624353925916082,66.7019117655622,0.33847571167943963
2019,Ohio,7.553373488650839,8.230504394925967,4.475186421447146,4.56755193830097,70.12181197599828,0.39003130472022396
2019,Old Dominion,6.230219677924439,9.013557738127014,3.500153622474752,5.252851242473482,70.14772517910758,0.48631423635262105
2019,The Citadel,5.500846126847932,7.6865630859202145,3.65834593703415,5.692215137602164,60.23742683688735,0.19355682690540316
2019,Bethune-Cookman,5.9445102492693405,8.59838091449989,3.260135978310215,5.317745800442621,66.12685306957114,0.4558709739106985
2019,Furman,6.661467853610067,7.790095070538011,3.8025164432552097,5.197269880465149,67.17397635648736,0.2608397751571624
2019,Charlotte,6.345170566024395,8.176078088253545,3.9699320874844233,4.622525087169066,67.49503130353149,0.3853632366227424
2019,UCF,8.595087854109027,7.148333217550744,4.75767974767367,3.9560999549143103,72.94713801392497,0.4217563340030341
2019,Elon,5.438977020110785,8.246772939167347,3.5258264797040306,5.200643926227036,62.714023541627185,0.3033442332839813
2019,Delaware,6.522401791360816,8.643759325483984,3.556565356338429,4.559868199216362,68.68342006676777,0.45935542734580015
2019,Holy Cross,5.297551647940782,8.133775409145859,2.9502202020438357,6.154645969662002,62.16517142973201,0.3568819494133385
2019,Rhode Island,5.588437288623485,8.114227910880276,2.6033786071062703,5.730686262988478,65.22469966967434,0.4765402643128079
2019,Wofford,6.68153702785175,7.826507337299444,3.922420792775759,4.665632606427537,67.05903464703614,0.30712126613209634
2019,Alabama State,4.828532514204014,9.375851273375789,2.9970594121831224,5.828557477133149,61.608055546074134,0.4203945952943922
2019,Florida International,7.254303397579857,7.808569560288062,4.1753367989105215,4.648151283796379,69.81767593806296,0.44134953554677314
2019,Mercer,5.132261688208644,9.375479776089565,3.2058577203993304,5.100478071546764,62.21209829534554,0.5083883477125327
2019,Sacramento State,5.904265639699349,9.204700971501191,3.5693810206323477,4.854380563471082,64.24734810956944,0.41281731763059115
2019,Washington State,7.467385815053007,7.647890891538121,3.7285645098927636,4.400469267615698,72.70623899501923,0.6119648104250066
2019,Utah,8.478077216550481,6.332523980768771,4.759731932568886,3.5569302512199377,70.43672593165495,0.4296799116996541
2019,USC,8.199677188893975,6.477043225358224,4.766692281070769,3.8690827689198586,70.6311913799562,0.48835958416918573
2019,Hawai'i,6.841275183376018,9.002277127154306,3.8174384364784943,4.876706815856746,71.32252312320645,0.5240900884589099
2019,Northern Arizona,6.172427365288088,8.197757177794252,3.4715197810714065,5.449091892542507,67.82738456332113,0.409279416658455
2019,Washington,8.41487130078428,6.251764355034007,4.89827500515032,3.542049435545426,70.85090615685925,0.4260786167498673
2019,UC Davis,6.775771917465065,8.85898635353882,2.854765450328097,4.871172854145913,74.7064257535684,0.5959508016762076
2019,North Texas,7.595638939287812,7.960878454617586,3.99631264413558,4.234296801133622,72.04685892155247,0.48860931009600583
2019,Air Force,7.763236624127506,7.8452393423307925,4.593201026559053,4.389696078567328,71.13052243416166,0.28594340856378975
2019,Montana,6.553483043052361,8.588206591018992,3.5779827097266703,4.633861295705575,68.58155346537106,0.45115860105872546
2019,Cal Poly,6.182315194290984,8.910220496738177,3.517497796319555,4.663821122317806,67.0612377103764,0.449779314810446
2019,San Diego State,7.082012443016005,7.400698199618149,4.386764561820026,3.993959696442558,66.9833546032679,0.40052693355089525
2019,Idaho State,6.867719498969859,8.820880263638726,3.4656357475316444,4.900465826307851,70.82710893647497,0.42128673035944464
2019,Northern Colorado,6.426688894866916,8.103034817856118,3.3706390160882496,4.787699537824218,68.0800861078169,0.4544028027357776
2019,Eastern Washington,6.701710674289869,8.675851629489175,3.647207579816082,4.121599048209923,69.83684159762741,0.5066561466776471
2019,VMI,5.269474970052762,8.997471324431974,3.0685309069355777,5.177985271728005,65.1375711246653,0.5576444979966568
2019,Marshall,7.206721762981263,7.221597797990902,4.109258667639216,3.857895287648134,69.16604903741303,0.4628060612854754
2019,Norfolk State,6.290435459434802,8.423035165387688,3.5124256576412005,5.234264418627237,66.29305305923,0.5364756458377716
2019,Alcorn State,6.078083731213874,8.784042116413843,3.412147328572191,4.903408319673494,67.21966726251266,0.45533660223091327
2019,Houston Christian,5.450735199029145,8.532297395253554,2.378712833221323,5.798410988908136,67.30079821223475,0.5541129850822594
2019,Incarnate Word,6.9270497002556395,7.037262965610439,3.534468406410962,4.4568909918446185,66.78060868541507,0.4742458910798319
2019,Central Arkansas,5.294903032330445,11.48458615712945,3.526663796706369,4.630896645256684,65.32334873200716,0.4778692491970637
2019,Grambling,5.194352441250894,9.44975927904991,3.1322695101746922,5.158875044734514,64.1032977853773,0.4715216333129631
2019,Tennessee State,5.970339801400005,10.152512458156735,3.520298470831242,4.972046874829517,67.27048837171846,0.4724015703390592
2019,New Hampshire,5.377063569260633,9.032950811532682,2.7762091877325545,5.824063649882588,66.42166530739411,0.5094580849099093
2019,Wagner,6.288974788111903,9.268195664742116,3.6430967974111748,4.800032585816711,69.56792101839649,0.4778510927899539
2019,Morgan State,4.997129511417157,9.121433161709765,2.9837397205942544,5.891278898831856,62.87004856940644,0.3891892154286638
2019,Navy,6.997544147745613,8.073749211175132,4.54290896512465,4.719411364803071,68.14556516943074,0.28184560182257135
2019,New Mexico,6.723352590689804,8.510380848326564,4.1009925934839435,4.715043905255495,67.86108029597804,0.39221994440905594
2019,Hampton,6.31519632264852,8.94675207710501,3.5298174790777743,4.4079467813432185,67.7314836282253,0.4674660103352632
2019,Maine,5.706517144204833,9.573499593835933,3.2328499548192946,4.7018808948025645,68.17634608814555,0.47279998645364146
2019,Southern Illinois,7.009528105823937,7.637006769013543,3.2788407230880443,4.611509562436839,72.38359985770386,0.48072389153334494
2019,Colgate,6.086113705490652,8.644008388252495,4.480829198844899,3.843892135422167,61.31311943876082,0.40176663174155447
2019,Sam Houston,6.508316937194979,8.518070565271978,3.5798973283729145,4.671173567295076,68.54443602534434,0.453269894349022
2019,Weber State,4.698850111696874,8.429374244298184,2.783735644407055,6.477604033449359,60.77892242816391,0.4157728276821038
2019,Southern Utah,5.572851532362929,9.559875922003455,2.644882005474046,5.839590053518935,69.17174400509128,0.4838944143396323
2019,Western Illinois,6.307585332252431,8.349643957953637,3.126612450403338,5.043599834124151,70.65572648144732,0.5807148737110757
2019,Stony Brook,5.269383771244233,8.745590351447234,3.5671241935813653,4.716529198611583,63.94478331862257,0.4711841279684418
2019,Florida A&M,5.946439804136156,9.253420955942676,3.394150107030801,5.152463686435012,66.25653015964654,0.47943749716608647
2019,Bucknell,6.30897927650129,8.770262928382675,3.4115939587605557,4.762364455272847,68.33177901382044,0.4542338715070409
2019,Gardner-Webb,4.5829647961118205,10.542231507488403,2.770920677580233,5.6956671830436365,62.18137937851942,0.5277986224281024
2019,Prairie View A&M,5.671919669865332,8.991479042951429,3.0922400402429266,5.261027787641624,66.16446856909988,0.5019778901849499
2019,Southern,5.673192933553248,9.756535852012187,3.4406017985745585,5.220421406300906,64.36246528936564,0.40361641883968474
2019,South Carolina State,6.64011021793438,7.650189166293703,4.357626351160081,4.772761240272516,66.46842776836654,0.33693853710404525
2019,Missouri State,5.373337595857437,9.697964104468937,2.939638972811787,5.690266850649253,65.96682116958931,0.45381188482777196
2019,UAlbany,6.188142500351052,9.762839032957036,3.311574947306966,4.7550188637325395,68.08845653571314,0.5032649381416066
